"4abb5d24-6bf9-4cc1-bc77-663bcdaeedc0,https://specseyewear.com/products/haleakala-sunglass,Maui Jim Haleakala,$229.99"
"b6b43fed-5bd0-4f18-a16a-262da10594b3,https://specseyewear.com/products/peahi-sun,Maui Jim Peahi,$249.99"
"91e88e7b-1138-4935-99a6-00fc8ff1946c,https://specseyewear.com/products/kipahulu-sunglass,Maui Jim Kipahulu,$249.99"
"cb0308a0-0f75-41ed-b661-c5898b6ede5f,https://specseyewear.com/products/puka-sunglass,Maui Jim Puka,$399.99"
"cbdeb02e-6579-4fd6-a3f4-6f2ae9598520,https://specseyewear.com/products/wailua,Maui Jim Wailua,$229.99"
"cceeccbb-a333-473b-82d6-a4f9e3f34809,https://specseyewear.com/products/anuenue-sunglass,Maui Jim Anuenue,$229.99"
"6861d9df-b0d1-49e4-a18f-04e7e7bcfd09,https://specseyewear.com/products/spartan-reef-sunglass,Maui Jim Spartan Reef,$249.99"
"fbeb28a9-2abd-444b-bade-4d8d66a11561,https://specseyewear.com/products/hana-bay-sunglass,Maui Jim Hana Bay,$229.99"
"4d6b1507-0c0a-447a-9032-e39b46f63461,https://specseyewear.com/products/breakwall-sun,Maui Jim Breakwall,$169.99"
"1bed5258-9a28-4f7d-ae53-92d67e94a86c,https://specseyewear.com/products/cliff-house,Maui Jim Cliff House,$299.99"
"d7f4131c-cb95-49bf-aa03-b348a8ad7520,https://specseyewear.com/products/dragons-teeth,Maui Jim Dragon's Teeth,$249.99"
"ba917c8b-04b7-40a4-8a0f-6af7f168c543,https://specseyewear.com/products/red-sands,Maui Jim Red Sands,$229.99"
"ffa8cfdc-de64-4f2f-816a-ad26a0525462,https://specseyewear.com/products/wiki-wiki,Maui Jim Wiki Wiki,$299.99"
"efc053e5-098b-4b9f-a8dd-ce36560aa6b7,https://specseyewear.com/products/kahuna-sunglass,Maui Jim Kahuna,$299.99"
"4624e83e-1ee7-4e33-b96b-d59baf3247a5,https://specseyewear.com/products/kanaha-sunglass,Maui Jim Kanaha,$199.99"
"5f3a209d-afb3-4d53-82c1-4a47763dd479,https://specseyewear.com/products/black-coral-sunglass,Maui Jim Black Coral,$299.99"
"14f0c30b-ed0f-4149-9bad-66a7a8435896,https://specseyewear.com/products/world-cup-sunglass,Maui Jim World Cup,$249.99"
"2e40446b-cb0a-4473-b982-bd98f4fe3ddc,https://specseyewear.com/products/guardrails-sunglass,Maui Jim Guardrails,$329.99"
"84b4ddb6-9ec2-42eb-9502-afafcf348ed7,https://specseyewear.com/products/twin-falls-sunglass,Maui Jim Twin Falls,$229.99"
"74a6fd97-b1c1-4ae7-a5fb-1d93d8947189,https://specseyewear.com/products/keanae-sunglass,Maui Jim Keanae,$229.99"
"a2d211df-a084-4e5f-9adb-d5c38ba2b82e,https://specseyewear.com/products/cloud-break-sunglass,Maui Jim Cloud Break,$249.99"
"25aff740-d947-4b27-9666-e586e01a8c93,https://specseyewear.com/products/stillwater-sunglass,Maui Jim Stillwater,$329.99"
"797401e2-b38b-46ad-b385-98f8d6b7d9ad,https://specseyewear.com/products/mixed-plate-sunglass,Maui Jim Mixed Plate,$249.99"
"47668790-da6f-48d0-a992-723b0cbc5341,https://specseyewear.com/products/koko-head,Maui Jim Koko Head,$249.99"
"5b60c110-ae5e-483d-b998-08ad16668aa0,https://specseyewear.com/products/pineapple-sunglass,Maui Jim Pineapple,$249.99"
"b1c19dc9-bdee-461a-8035-3e197956f77d,https://specseyewear.com/products/stingray,Maui Jim Stingray,$249.99"
"b59ac774-e764-4175-905d-b178d373c2e1,https://specseyewear.com/products/switchbacks,Maui Jim Switchbacks,$329.99"
"220141b0-befd-4c8c-bc77-b56b6f9dae91,https://specseyewear.com/products/tail-slide-sunglass,Maui Jim Tail Slide,$249.99"
"50660079-5892-4f1a-930a-54dceeb434a2,https://specseyewear.com/products/hikina-sunglass,Maui Jim Hikina,$189.99"
"bb0707ad-825d-482d-afec-3e6e92e7e0ab,https://specseyewear.com/products/matchday-manutd-sunglass,Maui Jim Matchday (MANUTD),$369.99"
"30f7cb06-eebf-4a5e-8c6a-ad515f31028d,https://specseyewear.com/products/taro-sunglass,Maui Jim Taro,$279.99"
"5180aa4f-2cae-4c14-86e0-1d756eba420a,https://specseyewear.com/products/triton-sunglass,Maui Jim Triton,$329.99"
"e7ac94bb-f17c-496b-ba66-ef8031077a23,https://specseyewear.com/products/byron-bay,Maui Jim Byron Bay,$249.99"
"000f945f-c80f-45db-8d08-94ad79587845,https://specseyewear.com/products/castles-sun,Maui Jim Castles,$299.99"
"f38bf6ba-e024-4163-a9e6-a3fb7b483b92,https://specseyewear.com/products/kanaio-coast,Maui Jim Kanaio Coast,$249.99"
"847d39e6-87dc-45e4-bca7-29c874ab228f,https://specseyewear.com/products/pokowai-arch,Maui Jim Pokowai Arch,$229.99"
"f24cf200-7ce4-4626-a19b-7ef2026453fb,https://specseyewear.com/products/sandy-beach,Maui Jim Sandy Beach,$199.99"
"dfb0c220-41ae-4304-864d-60fafc3e2437,https://specseyewear.com/products/makaha-sunglass,Maui Jim Makaha,$199.99"
"e437f278-7312-4e09-8544-f6b1a52712c0,https://specseyewear.com/products/sugar-beach-sunglass,Maui Jim Sugar Beach,$169.99"
"0e944206-6d7d-438a-9ed6-720a28b44c25,https://specseyewear.com/products/hot-sands-sunglass,Maui Jim Hot Sands,$199.99"
"818166e2-a872-44fe-b4e4-76a224ac2a09,https://specseyewear.com/products/kaupo-gap-sunglass,Maui Jim Kaupo Gap,$229.99"
"cfc007d5-a27d-46d7-ac45-600b4a8a33a7,https://specseyewear.com/products/alelele-bridge-sunglass,Maui Jim Alelele Bridge,$229.99"
"efe244e1-6223-4fc2-ae19-3d255b22f0e7,https://specseyewear.com/products/sunny-days-sunglass,Maui Jim Sunny Days,$329.99"
